Model Name,Girder Type,Nb,L,S,w_oh,ts_U,ts_O,fc_deck,fc_girder,rail_left,rail_right,b_rail_left,b_rail_right,o_rail_left,o_rail_right,q_rail_left,q_rail_right,G1 - max_axial,G1 - max_shear,G1 - max_lat_shear,G1 - max_torsion,G1 - max_bm,G1 - max_lat_bm,G2 - max_axial,G2 - max_shear,G2 - max_lat_shear,G2 - max_torsion,G2 - max_bm,G2 - max_lat_bm,G3 - max_axial,G3 - max_shear,G3 - max_lat_shear,G3 - max_torsion,G3 - max_bm,G3 - max_lat_bm,G4 - max_axial,G4 - max_shear,G4 - max_lat_shear,G4 - max_torsion,G4 - max_bm,G4 - max_lat_bm,G1-A1-X,G2-A1-X,G3-A1-X,G4-A1-X,G1-A2-X,G2-A2-X,G3-A2-X,G4-A2-X,G1-A1-Y,G2-A1-Y,G3-A1-Y,G4-A1-Y,G1-A2-Y,G2-A2-Y,G3-A2-Y,G4-A2-Y,G1-A1-Z,G2-A1-Z,G3-A1-Z,G4-A1-Z,G1-A2-Z,G2-A2-Z,G3-A2-Z,G4-A2-Z
Tx34-L_70-Nb_4-S_120-O_30-ts_85,Tx34,4,840,144,36,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,37034.26172,28007.48828,16372.99414,905693.25,5331259.5,1910638.5,-249.711319,4334.820313,3828.326172,354987.6875,1787617,-2922.253906,-16.27991486,333.7293396,12445.58105,35739.85938,94099.35938,270,25454.05664,528.8786011,6465.298828,24338.5,427.0759277,18385.5,0,0,0,0,0,0,0,0,35695.42578,653.9107056,-508.9767456,-840.3330078,35695.42578,653.9107056,-508.9767456,-840.3330078,0,0,0,0,0,0,0,0
Tx34-L_70-Nb_4-S_120-O_30-ts_100,Tx34,4,840,144,36,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,31531.49219,27212.80859,15070.31152,889732.4375,5091452.5,1876317,-222.0507813,5073.038574,3128.922119,393850.6875,1938474,-2701.140625,-18.66583061,271.1447754,11062.26855,60059.96875,200462.4531,19.25,21910.21484,829.7055054,5593.780273,26309.53125,1423.5,15071.75,0,0,0,0,0,0,0,0,35639.60156,842.187439,-149.6013794,-1332.161255,35639.60156,842.187439,-149.6013794,-1332.161255,0,0,0,0,0,0,0,0
Tx34-L_70-Nb_4-S_120-O_35-ts_85,Tx34,4,840,144,42,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,38295.36328,28877.0918,15046.15625,898458.25,5491258.5,1483268.25,-253.8125916,3976.396729,4285.022949,363601.3125,1689592.25,-3114.457031,-16.31770706,507.0168152,11861.74219,32429.30859,49943.42188,329.3378906,25147.46289,552.9475098,6697.960938,28264.14063,301.1555176,16145.25,0,0,0,0,0,0,0,0,36890.15234,-469.4702148,-577.8737793,-842.7843628,36890.15234,-469.470459,-577.8737793,-842.7843628,0,0,0,0,0,0,0,0
Tx34-L_70-Nb_4-S_120-O_35-ts_100,Tx34,4,840,144,42,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,32359.99219,28046.91211,13698.78418,879799.75,5237071,1463706.25,-226.6018066,4798.27002,3519.495117,405320.8125,1860878.25,-2857.3125,-19.44831657,228.5010223,10397.25977,56584.69531,154776.1563,68.00976563,21487.51758,873.019165,5784.382813,21326.09375,1245.9375,12150.375,0,0,0,0,0,0,0,0,36849.48438,-273.1774902,-226.9024963,-1349.377686,36849.48438,-273.1774902,-226.9024963,-1349.377686,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_15-ts_85,Tx34,4,960,72,18,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,16649.98633,20080.4707,5658.25293,654985.9375,4109068,635769.375,-405.5818176,9443.661133,1163.581299,549661.4375,2980041.75,12412.62891,-113.624382,4680.061035,3664.918457,377919.5,1573844.25,11585.25,10100.25879,1534.099365,2631.354492,268879.0625,475745.0625,4015.125,0,0,0,0,0,0,0,0,33313.71094,5090.119141,5696.291992,-4100.093262,33313.71484,5090.119141,5696.291992,-4100.093262,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_15-ts_100,Tx34,4,960,72,18,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,14871.78418,19529.19531,5423.894043,646670.875,3945460,656240.125,-345.8006897,9564.31543,1039.990723,554638.0625,2956213.25,11606.83594,-105.7148743,4965.526855,3356.085449,407756.5,1659762.25,11158.26953,8910.545898,1519.503662,2506.359863,296800.5625,581227.875,3997.365234,0,0,0,0,0,0,0,0,33453.60938,5276.744141,6201.674805,-4931.997559,33453.60938,5276.744141,6201.674805,-4931.997559,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_20-ts_85,Tx34,4,960,72,24,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,15192.76563,21074.03125,4542.414063,670924.125,4302009.5,356964.4063,-420.7501831,9472.716797,1246.997925,568873,2942810.75,12810.47461,-102.4394302,4417.836914,3130.837646,383144.3125,1504540.125,11519.625,7785.345215,1225.143921,2345.752441,281818.8125,409269.9688,3980.035156,0,0,0,0,0,0,0,0,35443.46875,3366.101074,5735.866211,-4545.405762,35443.46875,3366.101074,5735.866211,-4545.405762,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_20-ts_100,Tx34,4,960,72,24,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,12998.37793,20436.32227,4243.737305,659905,4122035.25,377670.5,-358.9857483,9615.994141,1072.354736,573994.0625,2922837.5,11981.77344,-95.14903259,4709.19873,2769.708008,414990.5,1596961.375,11115.56836,6290.243164,1225.060303,2152.932129,316287.5313,520550.8125,4045.833984,0,0,0,0,0,0,0,0,35585.66406,3549.651855,6317.015137,-5452.300293,35585.66406,3549.652344,6317.015137,-5452.300293,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_25-ts_85,Tx34,4,960,72,30,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,14226.95508,22073.66211,3236.785156,676024.75,4494262,25955.82031,-441.6886597,9492,1530.150146,589880.125,2909275.75,13077.21875,-92.56401825,4140.223145,2532.768311,389675.2813,1435984.25,11428.625,5450.027344,911.2590942,2093.080078,290437.9063,333693.5313,3726.671875,0,0,0,0,0,0,0,0,37521.57813,1764.439453,5683.659668,-4969.651367,37521.58594,1764.439453,5683.659668,-4969.651855,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_25-ts_100,Tx34,4,960,72,30,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,11619.43555,21359.52148,2893.849121,661579.625,4298431,52315.64063,-377.3980103,9685.369141,1275.567139,597024.25,2894234.5,12250.25,-70.05075073,4438.099121,2130.236816,423982.9375,1534326.5,11070.68945,3855.924805,895.9776611,1824.326416,330343.5,448680.25,3864.65625,0,0,0,0,0,0,0,0,37647.22656,1987.549927,6307.306152,-5942.054688,37647.22656,1987.550049,6307.306152,-5942.054688,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_30-ts_85,Tx34,4,960,72,36,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,13696.94922,23091.65039,1805.990234,679748.0625,4680140.5,3591.463867,-465.4767761,9513.452148,1914.525024,611893.3125,2878114,13280.59375,-82.80854034,3864.154541,1880.053223,396644.6875,1369852.25,11317,3379.717773,612.3774414,1856.518066,297640.9375,255504.875,3309.5,0,0,0,0,0,0,0,0,39597.71875,167.4298096,5627.71582,-5392.83252,39597.71875,167.4298096,5627.714844,-5392.83252,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_30-ts_100,Tx34,4,960,72,36,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,10725.71094,22299.37891,1436.183838,666289.5,4468152.5,3316.375,-398.3223267,9755.599609,1589.501221,621332.375,2868334.25,12468.8125,-44.79370117,4168.890137,1445.774902,433439.4063,1473998.75,11015.8125,1850.994507,577.2208252,1506.587646,342709.75,373469.75,3513.21875,0,0,0,0,0,0,0,0,39702.1875,440.0955811,6286.182617,-6428.43457,39702.1875,440.0958252,6286.182617,-6428.43457,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_35-ts_85,Tx34,4,960,72,42,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,13745.98828,24086.50195,1186.754761,683859.6875,4859856.5,1273.34375,-490.0326233,9536.828125,2527.999756,634942.25,2849204,13460.98438,-73.53185272,3590.974609,1182.43396,404071.75,1305972.75,11200.48438,1651.444336,812.0646362,1632.687378,303278.125,175679.7188,2813.5625,0,0,0,0,0,0,0,0,41673.17578,-1430.007935,5572.271973,-5815.410156,41673.17188,-1430.007446,5572.272461,-5815.410156,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_60-O_35-ts_100,Tx34,4,960,72,42,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,10538.79883,23217.69141,1301.633179,669095,4631223,945.96875,-94.54182434,9827.219727,2109.358154,646692.625,2844839.25,12671.5,-26.24589157,3903.560059,861.3341064,443293.875,1415936.375,10963.21875,431.51651,784.3414917,1197.631592,353395.8438,296333.0625,3086.9375,0,0,0,0,0,0,0,0,41755.66797,-1106.045776,6263.896484,-6913.485352,41755.66797,-1106.045776,6263.896484,-6913.485352,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_15-ts_85,Tx34,4,960,84,18,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,21267.61914,21926.31445,7964.375977,720337.5625,4491144,1022516,-284.8026733,9185.854492,1443.567261,554008.5,3063765.5,8631.65625,-115.006279,3979.284424,5182.669922,333736.3125,1367920.75,8981.875,14582.49805,834.5360107,3265.757568,224528.0625,190954.25,3432.0625,0,0,0,0,0,0,0,0,33699.44141,5455.48877,4342.736328,-3497.634277,33699.4375,5455.48877,4342.736328,-3497.634277,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_15-ts_100,Tx34,4,960,84,18,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,18720.82227,21271.47266,7605.494629,713195.9375,4298890.5,1034399.125,-260.5378418,9371.570313,1228.139038,565104.1875,3048735,7985.0625,-41.7761879,4372.015137,4753.913086,374470.375,1476448,8115.875,12587.81055,795.3519897,3032.428711,260039.7813,297075.6875,3168.154297,0,0,0,0,0,0,0,0,33815.59766,5518.771484,5005.236328,-4339.577148,33815.59766,5518.771484,5005.236328,-4339.577148,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_20-ts_85,Tx34,4,960,84,24,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,20240.52148,22940.96484,6839.077148,733827.125,4686341,725104.6875,-291.4981079,9097.416992,1603.72583,570951.6875,3019061.25,8739.84375,-108.0033798,3742.47168,4659.897461,334488.5,1299427.125,8884.75,12885.01953,595.3200684,3101.289307,231173.8438,132287.2031,3352.0625,0,0,0,0,0,0,0,0,35616.50781,3872.066406,4323.27002,-3811.815186,35616.50781,3872.066406,4323.27002,-3811.815186,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_20-ts_100,Tx34,4,960,84,24,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,17210.63867,22204.39063,6408.908691,723341.375,4476448.5,737378,-265.5253906,9352.932617,1330.80835,581726.9375,3011650,8085.804688,-35.92090607,4149.556641,4166.961914,377391.3438,1414977.125,8057.277344,10540.24219,563.6003418,2792.468994,272842.4688,240893.5938,3146.5625,0,0,0,0,0,0,0,0,35744.53906,3910.78418,5065.603027,-4720.894043,35744.53516,3910.78418,5065.603027,-4720.894043,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_25-ts_85,Tx34,4,960,84,30,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,19664.75586,23956.60156,5530.54541,736835.125,4881432.5,374694.0313,-302.9598083,9001.6875,1845.763184,589554.8125,2977097,8730.103516,-101.7802048,3488.065918,4078.324707,336376.9688,1231085.25,8761.453125,11081.30762,552.4449463,2975.853027,233966.375,66490.5,3102.5625,0,0,0,0,0,0,0,0,37492.51172,2387.003174,4231.69873,-4111.180664,37492.51172,2387.003174,4231.69873,-4111.180664,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_25-ts_100,Tx34,4,960,84,30,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,16154.22852,23147.03516,5048.724121,724938,4654651,393300.3438,-274.9566345,9322.660156,1507.344849,600340.25,2978355,8087.603516,-30.27814674,3907.118652,3530.163818,381808.4063,1353065.375,7973.083984,8411.339844,557.2424316,2584.908203,280663.6563,175356.6563,2940,0,0,0,0,0,0,0,0,37614.41016,2442.452637,5022.209961,-5079.040039,37614.41016,2442.452637,5022.209961,-5079.039063,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_30-ts_85,Tx34,4,960,84,36,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,19469.14648,24988.2207,4103.783203,742085.4375,5070625,12530.21875,-316.8374939,8907.330078,2270.184814,609272.5,2937246.75,8666.855469,-95.43816376,3234.929932,3447.519043,338798.2188,1164567.5,8622.542969,9168.0625,727.2892456,2872.336914,235464.1563,8468.386719,2719.570313,0,0,0,0,0,0,0,0,39366.88672,905.2059326,4137.102539,-4409.164551,39366.88672,905.2059326,4137.102539,-4409.164551,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_30-ts_100,Tx34,4,960,84,36,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,15480.44531,24104.19141,3588.039795,728122.5,4826796,15244.29688,-286.505188,9292.757813,1805.217285,620094.9375,2947434.75,8045.863281,-24.38385963,3665.543213,2852.592041,386754.3125,1292848.25,7878.128906,6204.445313,806.9099731,2395.512451,286877.0625,107601.0234,2589.195313,0,0,0,0,0,0,0,0,39478.91016,986.1126709,4968.886719,-5433.87793,39478.91016,986.112915,4968.886719,-5433.87793,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_35-ts_85,Tx34,4,960,84,42,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,19628.76953,25995.52344,2605.708008,743371.125,5254094.5,2634,-331.4103699,8814.302734,2885.330078,630105.625,2899476.5,8588.625,-89.25180054,2984.26416,2777.61084,341744.5938,1099767.125,8481.140625,7151.380371,1022.753601,2786.160156,235554.3281,8360.0625,2271.121094,0,0,0,0,0,0,0,0,41240.71094,-577.4549561,4042.921387,-4706.148926,41240.71094,-577.4550781,4042.921143,-4706.147949,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_70-O_35-ts_100,Tx34,4,960,84,42,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,15158.11914,25038.86719,2070.895508,727755.5,4992825.5,2031.8125,-298.6097107,9263.745117,2331.887207,640924,2918708.25,7994.71875,-18.53720093,3426.989746,2143.630615,392160.8125,1234350.25,7784.958984,4090.326416,1116.872681,2220.810059,291505.9063,38704.27344,2173.9375,0,0,0,0,0,0,0,0,41342.42188,-469.6580811,4914.28125,-5787.017578,41342.42578,-469.6586914,4914.28125,-5787.017578,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_15-ts_85,Tx34,4,960,96,18,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,25971.73242,23479.67578,10343.03125,786310,4842243.5,1469079.125,-278.585968,8869.651367,1679.46814,545272.625,3103040,5750.265625,-45.23771667,3263.078857,7203.123047,282823.4688,1168117.75,6141.5,18947.02148,339.9559937,3864.6521,179159.9219,6893.96875,5555.25,0,0,0,0,0,0,0,0,34110.36719,5670.186035,3188.902344,-2969.425781,34110.36719,5670.186035,3188.902344,-2969.425781,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_15-ts_100,Tx34,4,960,96,18,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,22630.19336,22757.875,9851.43457,780199.125,4627675,1468194.25,-244.7421722,9127.254883,1342.439453,563124.3125,3103161,5341.917969,-90.84980774,3748.150391,6569.019043,331069.125,1294989.5,6232.375,16181.50195,424.1673889,3496.559082,220428.6563,72242.9375,2738.849609,0,0,0,0,0,0,0,0,34184.17188,5702.38916,3904.563477,-3791.094238,34184.17188,5702.38916,3904.563477,-3791.09375,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_20-ts_85,Tx34,4,960,96,24,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,25336.86133,24490.53516,9207.30957,798203.125,5037798,1154824.75,-283.5278931,8680.994141,1926.787476,560447.25,3048661.25,5765.40625,-42.0506134,3041.424316,6516.478027,280508.5938,1100620.125,6062.408203,17762.71875,550.2583618,3807.426758,181317.0313,6671.4375,3601,0,0,0,0,0,0,0,0,35855.38281,4204.722168,3128.098145,-3188.171631,35855.38281,4204.722168,3128.098145,-3188.171631,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_20-ts_100,Tx34,4,960,96,24,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,21456.98633,23693.82227,8638.088867,788058.125,4804728,1154075.75,-248.8551178,9015.884766,1520.820068,578555.625,3060127,5363.375,-100.4113007,3546.055176,5802.289063,330875.625,1234343.125,6173.375,14624.90918,667.000061,3359.510498,228010.3438,23542.59375,2683.5625,0,0,0,0,0,0,0,0,35946.28906,4204.826172,3917.02832,-4068.113525,35946.28906,4204.826172,3917.02832,-4068.114014,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_25-ts_85,Tx34,4,960,96,30,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,25118.66211,25499.87305,7899.710449,801083.0625,5233752,787466.375,-292.5097046,8486.584961,2260.927979,577121.1875,2996132.75,5671.5625,-38.90048599,2802.42041,5782.352539,279129.4688,1032825.5,5951.857422,16475.31055,782.9705811,3789.891846,180193.6406,6464.268555,2588.21875,0,0,0,0,0,0,0,0,37568.31641,2817.099121,3011.397705,-3396.783936,37568.31641,2817.098877,3011.397705,-3396.783936,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_25-ts_100,Tx34,4,960,96,30,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,20703.73633,24635.68359,7271.979492,789130.75,4983053,793209.75,-256.7318726,8895.749023,1777.855591,595697.375,3019900.5,5288.4375,-97.34349823,3322.359863,5002.710449,331889.5938,1172862.75,6096.416016,12984.5625,921.0760498,3257.424805,231218.1563,10262.00293,2483.4375,0,0,0,0,0,0,0,0,37659.80469,2822.967041,3845.562988,-4328.303711,37659.80469,2822.967041,3845.562988,-4328.303711,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_30-ts_85,Tx34,4,960,96,36,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,25239.37891,26523.68164,6482.949219,804249.5,5424359.5,369442.6875,-303.525116,8293.241211,2680.24292,594938.75,2945554.5,5530.384766,-35.47052002,2564.468262,5059.504395,278308.9375,966372.875,5827.5,15075.15332,1021.029175,3795.307617,177968.5938,6267.375,2264.757813,0,0,0,0,0,0,0,0,39279.77734,1431.93103,2892.42749,-3604.106689,39279.77734,1431.93103,2892.42749,-3604.106689,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_30-ts_100,Tx34,4,960,96,36,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,20293.79102,25590.68359,5814.518555,789846.25,5155946,387713.5,-266.3866272,8775.922852,2115.636963,613979.875,2981817.5,5173.384766,-94.01463318,3098.876465,4295.443359,333438.4063,1112609.875,6010.25,11258.46387,1181.354248,3176.238281,232989.6719,10088.20801,2164.8125,0,0,0,0,0,0,0,0,39368.85156,1450.956055,3765.898682,-4585.677734,39368.85156,1450.956055,3765.898682,-4585.677734,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_35-ts_85,Tx34,4,960,96,42,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,25677.36133,27522.84766,5003.269043,803313.9375,5609753,3781.625,-315.1692505,8260.359375,3237.557373,613876.75,2896959,5378.470703,-31.96230507,2328.629639,4428.295898,278022.125,901206.4375,5700.28125,13569.69336,1252.176392,3818.52124,174554.125,6082.25293,1889.9375,0,0,0,0,0,0,0,0,40990.59375,45.9609375,2773.9104,-3810.431641,40990.59375,45.9609375,2773.910645,-3810.431641,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_80-O_35-ts_100,Tx34,4,960,96,42,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,20199.61719,26522.98047,4308.835938,786866.9375,5323282,3397.849609,-276.5241089,8656.874023,2531.269287,633333.8125,2945800.75,5052.150391,-90.61827087,2877.757813,3611.567627,335457.75,1053654.25,5925.019531,9453.90625,1433.965942,3111.638672,233348.8125,9926.4375,1792.9375,0,0,0,0,0,0,0,0,41077.06641,79.28210449,3685.11499,-4841.434082,41077.06641,79.28210449,3685.11499,-4841.434082,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_15-ts_85,Tx34,4,960,108,18,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,30549.70117,24789.42383,13066.72559,854412.25,5161104,1966397.25,-266.8046265,8510.107422,2062.486084,528279.5,3102066.25,3402.898438,-43.3309288,2569.053223,9349.084961,229575.8594,980128.8125,4221.537109,23015.19336,593.076355,4523.351563,137181.7188,5351.46875,13566.5625,0,0,0,0,0,0,0,0,34534.02344,5744.952148,2231.101074,-2510.044922,34534.02344,5744.952148,2231.101074,-2510.044922,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_15-ts_100,Tx34,4,960,108,18,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,26480.32227,24024.90625,12287.80078,849306.0625,4928945.5,1949461.875,-235.5694733,8840.666016,1690.928101,552856.3125,3121021,3084.539063,-43.01700592,3118.275879,8534.374023,285037.8438,1122033.75,3973.25,19595.05469,748.4572754,4026.235107,181309.6719,6824.75,8474.75,0,0,0,0,0,0,0,0,34559.60547,5782.106934,2950.32251,-3292.004883,34559.60938,5782.106934,2950.32251,-3292.004883,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_20-ts_85,Tx34,4,960,108,24,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,30253.21875,25783.32031,11945.92578,865352.4375,5356072.5,1637002.75,-269.5706177,8239.037109,2306.481201,541967.0625,3036959.75,3364.25,-42.18111801,2359.324463,8673.068359,225261.0313,914157.8125,4172.394531,22230.74805,765.6858521,4563.035156,135905.2656,5097.4375,11361.25,0,0,0,0,0,0,0,0,36138.21094,4374.677734,2146.089844,-2658.947021,36138.21094,4374.677734,2146.089844,-2658.947021,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_20-ts_100,Tx34,4,960,108,24,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,25608.78906,24951.07422,11075.58984,855546.25,5104867.5,1619737.25,-237.8793182,8650.71582,1804.861084,567357.375,3070679,3053.902344,-42.3289566,2929.444092,7764.945801,282623.0625,1062145.5,3948.125,18438.4082,942.3450317,3986.740234,185003.125,6539.001465,6724,0,0,0,0,0,0,0,0,36184.13672,4378.714844,2927.748535,-3490.571289,36184.13672,4378.714844,2927.748535,-3490.571289,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_25-ts_85,Tx34,4,960,108,30,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,30342.86523,26774.73633,10652.98926,866686.375,5551879,1254814.75,-275.802887,7962.713379,2618.36792,556985.125,2972906,3226.148438,-40.92852783,2133.554932,7955.18457,221678.0938,847538.0625,4095.476563,21350.78516,942.3032837,4632.068359,132356.9063,4858.242188,7261.5,0,0,0,0,0,0,0,0,37717.71875,3065.533691,2017.714722,-2800.935303,37717.71875,3065.533691,2017.714722,-2800.935303,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_25-ts_100,Tx34,4,960,108,30,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,25128.31836,25881.11523,9712.124023,854634,5282555,1243897.25,-243.4631805,8453.738281,2039.580566,583299.375,3022209.25,2932.875,-41.40306091,2719.350586,6966.978516,281140.6563,1001145.5,3894.25,17202.27344,1144.699585,3970.10083,184970.8906,6282.75,3414.346924,0,0,0,0,0,0,0,0,37769.09375,3070.294434,2837.735352,-3677.095703,37769.09375,3070.294434,2837.735352,-3677.096191,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_30-ts_85,Tx34,4,960,108,36,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,30736.00391,27779.67188,9235.822266,868264.5625,5742899.5,821726.1875,-283.7307739,7751.894043,3129.585938,573121.625,2910682.5,3045.78125,-39.37229919,1908.655273,7195.361328,218633.1094,781878.9375,4006.25,20358.89258,1122.718262,4715.061523,127920.7188,4631.25,2070.205078,0,0,0,0,0,0,0,0,39295.83203,1758.366699,1887.69458,-2941.864014,39295.83203,1758.367676,1887.69458,-2941.864014,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_30-ts_100,Tx34,4,960,108,36,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,24957.31836,26823.41211,8241.138672,853372.875,5455412.5,823375.75,-250.529953,8257.170898,2401.436523,600334.625,2975700,2775.90625,-40.0732193,2509.092773,6138.784668,280162.6875,941018.375,3829.470703,15877.87988,1351.679443,3964.296875,183712.5625,6039.4375,3039.5,0,0,0,0,0,0,0,0,39350.28125,1770.0271,2741.111572,-3861.385986,39350.28125,1770.026978,2741.111328,-3861.385986,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_35-ts_85,Tx34,4,960,108,42,8.5,8.5,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,31413.80273,28760.06836,7729.376953,865660.1875,5929217,341059.5625,-292.2049866,7660.451172,3724.86499,590336.1875,2850372,2856.628906,-37.64694977,1685.555298,6399.861328,216093.0781,717164.375,3913.376953,19263.10742,1297.36438,4805.621582,122526.25,4417.317383,1770.269531,0,0,0,0,0,0,0,0,40873.14453,450.6695557,1758.17041,-3081.950684,40873.14453,450.6695557,1758.17041,-3081.950684,0,0,0,0,0,0,0,0
Tx34-L_80-Nb_4-S_90-O_35-ts_100,Tx34,4,960,108,42,10,10,4000,7000,Yes,No,20,20,1.5,1.5,4.166666667,4.166666667,25071.21094,27743.13672,6694.205078,848323.75,5623254.5,361467.625,-258.0022583,8175.321777,2903.483887,618394.25,2931165,2613.634766,-38.5167923,2300.709961,5284.712891,279633.25,881865,3763.375,14472.77441,1552.058838,3963.592773,181246.5938,5812.4375,2618.6875,0,0,0,0,0,0,0,0,40930.625,470.1062622,2643.615479,-4044.31665,40930.625,470.1062622,2643.615479,-4044.31665,0,0,0,0,0,0,0,0
